model_name,image_file_name,image_url,product_url
gibson les paul slash standard aa,gibson_les_paul_slash_standard_aa.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_48/482160/15573535_800.jpg,https://www.thomann.de/gr/gibson_les_paul_slash_standard_aa.htm?type=category
gibson les paul standard 50s ocean bl,gibson_les_paul_standard_50s_ocean_bl.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_60/601381/19500360_800.jpg,https://www.thomann.de/gr/gibson_les_paul_standard_50s_ocean_bl.htm?type=category
epiphone les paul 59 tobacco burst vos,epiphone_les_paul_59_tobacco_burst_vos.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_58/588243/19023778_800.jpg,https://www.thomann.de/gr/epiphone_les_paul_59_tobacco_burst_vos.htm?type=category
epiphone les paul special tv yellow,epiphone_les_paul_special_tv_yellow.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_48/482397/15675285_800.jpg,https://www.thomann.de/gr/epiphone_les_paul_special_tv_yellow.htm?type=category
gibson les paul standard faded 60s,gibson_les_paul_standard_faded_60s.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_54/546640/17676903_800.jpg,https://www.thomann.de/gr/gibson_les_paul_standard_faded_60s.htm?type=category
epiphone les paul classic ebony,epiphone_les_paul_classic_ebony.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_48/482192/17510034_800.jpg,https://www.thomann.de/gr/epiphone_les_paul_classic_ebony.htm?type=category
gibson les paul junior eb,gibson_les_paul_junior_eb.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_48/486033/15014800_800.jpg,https://www.thomann.de/gr/gibson_les_paul_junior_eb.htm?type=category
gibson les paul standard faded 50s,gibson_les_paul_standard_faded_50s.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_54/546639/18030692_800.jpg,https://www.thomann.de/gr/gibson_les_paul_standard_faded_50s.htm?type=category
gibson lp axcess figured fr dc rust,gibson_lp_axcess_figured_fr_dc_rust.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_45/459733/13947116_800.jpg,https://www.thomann.de/gr/gibson_lp_axcess_figured_fr_dc_rust.htm?type=category
gibson les paul standard 50s p90 tb,gibson_les_paul_standard_50s_p90_tb.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_56/561559/18141193_800.jpg,https://www.thomann.de/gr/gibson_les_paul_standard_50s_p90_tb.htm?type=category
gibson les paul standard 50s p90,gibson_les_paul_standard_50s_p90.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_46/462508/14304373_800.jpg,https://www.thomann.de/gr/gibson_les_paul_standard_50s_p90.htm?type=category
harley benton l1000 vb progressive line,harley_benton_l1000_vb_progressive_line.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_31/314901/19115153_800.jpg,https://www.thomann.de/gr/harley_benton_l1000_vb_progressive_line.htm?type=category
epiphone alex lifeson lp custom axcess,epiphone_alex_lifeson_lp_custom_axcess.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_56/567477/18240635_800.jpg,https://www.thomann.de/gr/epiphone_alex_lifeson_lp_custom_axcess.htm?type=category
gibson les paul 57 goldtop vos 459288,gibson_les_paul_57_goldtop_vos_459288.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_45/459288/13946666_800.jpg,https://www.thomann.de/gr/gibson_les_paul_57_goldtop_vos_459288.htm?type=category
gibson les paul standard 60s ebony,gibson_les_paul_standard_60s_ebony.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_57/578073/18640932_800.jpg,https://www.thomann.de/gr/gibson_les_paul_standard_60s_ebony.htm?type=category
esp ltd ec 256 black satin,esp_ltd_ec_256_black_satin.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_43/432216/18069227_800.jpg,https://www.thomann.de/gr/esp_ltd_ec_256_black_satin.htm?type=category
gibson les paul modern figured cb,gibson_les_paul_modern_figured_cb.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_56/569677/18707592_800.jpg,https://www.thomann.de/gr/gibson_les_paul_modern_figured_cb.htm?type=category
gibson les paul special vintagecherry,gibson_les_paul_special_vintagecherry.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_49/490445/15182128_800.jpg,https://www.thomann.de/gr/gibson_les_paul_special_vintagecherry.htm?type=category
esp ltd ec1000vbduncan,MISSING_IMAGE,N/A,https://www.thomann.de/gr/esp_ltd_ec1000vbduncan.htm?type=category
epiphone kirk hammett greeny lp std,epiphone_kirk_hammett_greeny_lp_std.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_56/569561/19418086_800.jpg,https://www.thomann.de/gr/epiphone_kirk_hammett_greeny_lp_std.htm?type=category
