model_name,image_file_name,image_url,product_url
esp ltd h3 1000 see thru purple sb,esp_ltd_h3_1000_see_thru_purple_sb.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_43/432110/19587260_800.jpg,https://www.thomann.de/gr/esp_ltd_h3_1000_see_thru_purple_sb.htm?type=category
harley benton dc 200 ch student serie bundle,harley_benton_dc_200_ch_student_serie_bundle.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_37/371273/19379176_800.jpg,https://www.thomann.de/gr/harley_benton_dc_200_ch_student_serie_bundle.htm?type=category
gibson sg custom eb gh,gibson_sg_custom_eb_gh.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_45/459716/17620560_800.jpg,https://www.thomann.de/gr/gibson_sg_custom_eb_gh.htm?type=category
hagstrom adina dark storm,hagstrom_adina_dark_storm.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_60/600824/19479351_800.jpg,https://www.thomann.de/gr/hagstrom_adina_dark_storm.htm?type=category
epiphone sg prophecy ajbm,epiphone_sg_prophecy_ajbm.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_58/588498/19432472_800.jpg,https://www.thomann.de/gr/epiphone_sg_prophecy_ajbm.htm?type=category
gibson sg 61 standard tv y,gibson_sg_61_standard_tv_y.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_58/589502/19278922_800.jpg,https://www.thomann.de/gr/gibson_sg_61_standard_tv_y.htm?type=category
yamaha revstar rss20 swift blue,yamaha_revstar_rss20_swift_blue.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_53/539448/18891567_800.jpg,https://www.thomann.de/gr/yamaha_revstar_rss20_swift_blue.htm?type=category
yamaha revstar rss02t hot merlot,yamaha_revstar_rss02t_hot_merlot.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_53/539438/18891507_800.jpg,https://www.thomann.de/gr/yamaha_revstar_rss02t_hot_merlot.htm?type=category
schecter sun valley super shredder bl,schecter_sun_valley_super_shredder_bl.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_52/529013/17776173_800.jpg,https://www.thomann.de/gr/schecter_sun_valley_super_shredder_bl.htm?type=category
schecter sun valley super shredder fr s 2,schecter_sun_valley_super_shredder_fr_s_2.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_44/442683/13302376_800.jpg,https://www.thomann.de/gr/schecter_sun_valley_super_shredder_fr_s_2.htm?type=category
